text,ID,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
مبسوط 😊 وفخور انا الليله شفت نفسي في التلفزيون 😍 😍 🏃 بعد ما قفلتو 🐸,2018-Ar-02866,False,False,False,False,True,True,True,False,False,False,False
شعور عظييمم طلعت كل الطاقه الي فيني وفرغت الطاقه السلبيه الي فيني من المدرسه والضغط الي كنت احسه احس بسعاده شعور م ينوصف والله 😢 😪 ❤❤,2018-Ar-01163,False,False,False,False,True,False,True,False,False,False,False
احسست بالسعاده حين حققت حلم الطفوله و تعلمت بنفسي قياده الدراجه 🚴 🏻 و تتجدد سعادتي كلما مارست هذه الهوايه سعاده,2018-Ar-04260,False,False,False,False,True,False,False,False,False,False,False
ربي لا تجعلني اعتب 😊 علي من لا يخشي حزني 😞 ✋,2018-Ar-00613,False,False,False,False,False,False,True,False,True,False,False
حب الخير يجلب السعاده من حيث لا تدري ولو كان في ابسط الامور اقلها الابتسامه ستجد نفسك سعيد مسرور بذلك,2018-Ar-00800,False,False,False,False,True,True,True,False,False,False,False
🌹 لا تزعلين وتزعل الدنيا معاك ضحكتك فرحه ل السعيد ول الحزين حتي الفرح لو ضل دربه اهتداك انتي جميله فوق ما تتخيلين,2018-Ar-03467,False,False,False,False,True,True,True,False,False,False,False
بس حالياً قام اتامل الفكره شوي خصوصاً ان كلكم طلعتم بنفس الوقت احس كاني اتعرف علي نفسيعليكم شيء جميل احس هذي لحظه حيويه مفعمه بالحياه شوي,2018-Ar-03040,False,False,False,False,True,False,True,False,False,False,False
وقت الخلاف بلاش تقسوا علي بعض الخلاف مهما طال مسيره يخلص انما القسوه وانك تسيب اللي بتحبه ينام زعلان ده عمره ما هيتنسي ابدااا✋😔💔,2018-Ar-04014,False,False,False,False,False,True,False,True,True,False,False
لو جبت هبقي فرحان فشخ,2018-Ar-00643,False,True,False,False,True,False,True,False,False,False,False
انتو مب فاهمين مدي الخطوره والضرر الي بيصيب امن الخليج والبدايه بتكون من عندكم افهمو الي يستوي من حولكم سعيد الرميثي يمثلني,2018-Ar-03491,True,True,False,True,False,False,False,False,False,False,False
ويش حيلتي لاصرت اسولف في فراشي احكي لنفسي ونفسي تشتكي قسوه زماني لاسامحك ياذي تعكر لي مزاجي,2018-Ar-00151,True,True,False,False,False,False,False,True,True,False,False
اجمل فرحه مليون معجبين,2018-Ar-01086,False,False,False,False,True,False,False,False,False,False,False
قد لا نعلم حجم الفرح الذي يسكننا حتي ياتي من يبعثه فينا ليبدو علي قسماتنا متهللا,2018-Ar-02975,False,False,False,False,True,True,True,False,False,False,False
ظريف يزور موسكو الجمعه المقبل ومصدر دبلوماسي روسي يؤكد زياره وليد المعلم في اليوم نفسه,2018-Ar-04178,False,True,False,False,False,False,False,False,False,False,False
فرحت جدا ب فوز رويال مدريد مو لاني اشجعهم لا بس لانه بيتنا ينعم بالفرح والسعاده كنه عرس واحد من اخواني,2018-Ar-00434,False,False,False,False,True,True,False,False,False,False,False
مشاعر مواطن خليجي مخلص ابوجاسم والله ان فينا من الحزن علي مايجري بيننا حد البكاء ولكن مالنا غير الدعاء اللهم اصلح احوالنا,2018-Ar-00429,False,False,False,False,False,False,False,False,True,False,False
ما اشبه الليله بالبارحه حركه النقل هذا العام مثل حركه العام الماضي تعب وقهر وانكسار واحباط من وزراه الخيبه اعاده حركه النقل الظالمه,2018-Ar-00811,True,False,False,False,False,False,False,True,True,False,False
انتي نفس الكيمياء مهما حاولت اخليك تحبيني تظلين تكرهيني مود فضفضه جرح اختبار قياس حزن خذلان فراق,2018-Ar-01436,True,False,True,False,False,False,False,True,True,False,False
فعلا بس فيه تانيب ضمير بعدين هتزول بس ممكن يتوب,2018-Ar-00143,False,False,False,False,False,False,False,False,True,False,False
مبحبش التهديد حتي لو ف مصلحتي 😠,2018-Ar-01388,True,False,False,False,False,False,False,False,False,False,False
مخنوق معصب خليك بالبيت ماتطلع اتقول شكل للبيع ان يوصل عدد الشجار بين الناس حاله شجار بعضها انتها بالموت,2018-Ar-03687,True,True,False,False,False,False,False,False,True,False,False
وش يهمّك لو رضيت انت م تعرف تحب و ينتهي كل العتاب,2018-Ar-00634,False,False,False,False,False,False,False,False,True,False,False
انا منشكحه انشكاح حلو قدن والله وبفكر اللي التايم 😂 😂 💃 💃,2018-Ar-00598,False,False,False,False,True,False,False,False,False,False,False
لا تثير غيرتي عشان م اخسرك و ابتعد عنك بضمير مرتاح كل شي مسموح فيه الا الغيره اخليك لهم و بقلب بارد بدون م اتحسف عليك 👌,2018-Ar-01286,True,True,False,False,False,True,False,False,True,False,True
لا لكن ما يثير امتعاضي هو خبث و دجل و كذب و نجاسه الصهيوسلفيه,2018-Ar-02412,True,False,True,False,False,False,False,False,False,False,False
كل ماجيت اهتم ببشرتي واظافري يطلعلي شبح الحبه الي تطلع ليله العيد والظفر الي ينكسر 😖 رعب,2018-Ar-01276,True,False,False,True,False,False,False,False,False,False,False
ومين اللي انفضح من انفضح قتله الاطفال والنساء والشيوخ ومثيري العنصريه بين المكونات العربيه ومن اعتدي علي الاعراض من الذي انفضح,2018-Ar-03114,True,False,True,False,False,False,False,True,False,False,False
كل الخوف خوف الا الخوف من الله طمانينه ❤❤,2018-Ar-01027,False,False,False,True,False,True,True,False,False,False,True
تضحكين 😠 يارب تطحي في واحد مز ويتكبر عليك 😂😂😂,2018-Ar-02591,True,False,False,False,False,False,False,True,False,False,False
شكرا حسين عبدالغني ك عالميه اتمني الخبر صح 💛 💜 ف اعتزالك يحفظ ذكري طيبه لك مع العاالمي ارجوا لك حياه سعيده بعيدا عن الكوره لان عمرك ف نزول 🌺,2018-Ar-00713,False,False,False,False,True,True,False,False,False,False,True
الصادم في حقيقه الامر ان خلود رجعت مشاكسه مثل قبل وتضايقني مجددا وكاننا لم نتحدث بهدوء قبل قليل,2018-Ar-03475,True,False,True,False,False,False,False,False,False,False,False
الواحد مايعرف ينام من الهم حتي وانا نايمه قاعده افكر واكلم نفسي وجع جعلني ما عيدت معهم,2018-Ar-01045,True,False,False,False,False,False,False,True,True,False,False
احلي بودي في الدنياا والله❤❤ كل سنه وانت طيب يا قلبي وسنه سعيده عليك يا رب وتحقق كل الي بتتمناه 💝 💝,2018-Ar-00231,False,False,False,False,True,True,False,False,False,False,False
الوضع جنه عندي وبتحضر لي الموجهه توتر,2018-Ar-00073,False,True,False,True,True,False,False,False,False,False,False
يا حلو العييد فيك 😢 ❤️❤️❤️❤️❤️ عيدنا مع شوج تايم,2018-Ar-04337,False,False,False,False,True,True,False,False,False,False,False
رغم ضيقي وغضبي من قيادتنا السياسيه طول فترتنا الماضيه بسبب تجاهلهم معاناه الشعب الا ان هناك شعور يخبرني ان المعطيات ستتغير الايام القادمه,2018-Ar-02249,True,True,False,False,False,False,False,False,False,False,False
شعورنا بليله العيد عالفجر هو نفس شعور الطالب بس يخلص امتحانات الفاينل و يفيق ثاني يوم الصبح بكير مرعوب مفكر حاله عنده مدرسه 😂,2018-Ar-02569,False,False,False,False,True,False,False,False,False,False,False
قااالولي عشان توقعها في حبك ضحكها و اول ما ضحكت انا اللي وقعت💖😍💖 ❤اصلالحكايه,2018-Ar-02783,False,False,False,False,False,True,False,False,False,False,False
الانكسار شي ابد مو حلو خصوصا لما ايي حزه النوم 💔,2018-Ar-02117,False,False,False,False,False,False,False,True,True,False,False
بلدك بتتسرق ولسه الناس بتخاف من عسكر جبان,2018-Ar-01625,True,False,True,False,False,False,False,False,False,False,False
احب جو الصباح اتلذذ فيه هدوء وسكينه وفوق ذا فاطره يالله بسويلي سناك وبقوم اتابع فلمي 💖 ✌ 🏻,2018-Ar-00424,False,False,False,False,True,True,True,False,False,False,False
